date,level,1day,7day,1month
2017-12-26,-214.38,4.495,4.505,4.45
2017-12-25,-214.38,4.51,4.505,4.445
2017-12-24,-214.395,4.51,4.5,4.445
2017-12-23,-214.395,4.51,4.495,4.44
2017-12-22,-214.395,4.51,4.495,4.44
2017-12-21,-214.395,4.51,4.49,4.44
2017-12-20,-214.395,4.505,4.485,4.435
2017-12-19,-214.39,4.505,4.485,4.435
2017-12-18,-214.39,4.5,4.48,4.43
2017-12-17,-214.385,4.495,4.48,4.43
2017-12-16,-214.38,4.495,4.48,4.425
2017-12-15,-214.38,4.49,4.475,4.425
2017-12-14,-214.375,4.485,4.475,4.42
2017-12-13,-214.37,4.485,4.47,4.42
2017-12-12,-214.37,4.48,4.47,4.415
2017-12-11,-214.365,4.48,4.47,4.41
2017-12-10,-214.365,4.48,4.47,4.41
2017-12-09,-214.365,4.475,4.465,4.405
2017-12-08,-214.36,4.475,4.465,4.405
2017-12-07,-214.36,4.47,4.455,4.4
2017-12-06,-214.355,4.47,4.455,4.4
2017-12-05,-214.355,4.47,4.455,4.395
2017-12-04,-214.355,4.47,4.455,4.39
2017-12-03,-214.355,4.465,4.45,4.385
2017-12-02,-214.35,4.465,4.445,4.38
2017-12-01,-214.35,4.455,4.445,4.375
2017-11-30,-214.34,4.455,4.44,4.37
2017-11-29,-214.34,4.455,4.44,4.365
2017-11-28,-214.34,4.455,4.44,4.36
2017-11-27,-214.34,4.45,4.435,4.355
2017-11-26,-214.335,4.445,4.435,4.35
2017-11-25,-214.33,4.445,4.43,4.345
2017-11-24,-214.33,4.44,4.43,4.34
2017-11-23,-214.325,4.44,4.425,4.335
2017-11-22,-214.325,4.44,4.425,4.33
2017-11-21,-214.325,4.435,4.42,4.325
2017-11-20,-214.32,4.435,4.42,4.32
2017-11-19,-214.32,4.43,4.415,4.315
2017-11-18,-214.315,4.43,4.41,4.31
2017-11-17,-214.315,4.425,4.41,4.31
2017-11-16,-214.31,4.425,4.405,4.305
2017-11-15,-214.31,4.42,4.405,4.3
2017-11-14,-214.305,4.42,4.4,4.295
2017-11-13,-214.305,4.415,4.4,4.29
2017-11-12,-214.3,4.41,4.395,4.285
2017-11-11,-214.295,4.41,4.39,4.28
2017-11-10,-214.295,4.405,4.385,4.275
2017-11-09,-214.29,4.405,4.38,4.27
2017-11-08,-214.29,4.4,4.375,4.265
2017-11-07,-214.285,4.4,4.375,4.26
2017-11-06,-214.285,4.395,4.37,4.255
2017-11-05,-214.28,4.39,4.365,4.25
2017-11-04,-214.275,4.385,4.36,4.245
2017-11-03,-214.27,4.38,4.355,4.24
2017-11-02,-214.265,4.375,4.35,4.24
2017-11-01,-214.26,4.375,4.345,4.235
2017-10-31,-214.26,4.37,4.34,4.225
2017-10-30,-214.255,4.365,4.335,4.225
2017-10-29,-214.25,4.36,4.33,4.215
2017-10-28,-214.245,4.355,4.325,4.2
2017-10-27,-214.24,4.35,4.32,4.195
2017-10-26,-214.235,4.345,4.315,4.19
2017-10-25,-214.23,4.34,4.31,4.18
2017-10-24,-214.225,4.335,4.31,4.175
2017-10-23,-214.22,4.33,4.305,4.17
2017-10-22,-214.215,4.325,4.3,4.165
2017-10-21,-214.21,4.32,4.295,4.155
2017-10-20,-214.205,4.315,4.29,4.145
2017-10-19,-214.2,4.31,4.285,4.135
2017-10-18,-214.195,4.31,4.28,4.13
2017-10-17,-214.195,4.305,4.275,4.125
2017-10-16,-214.19,4.3,4.27,4.115
2017-10-15,-214.185,4.295,4.265,4.105
2017-10-14,-214.18,4.29,4.26,4.095
2017-10-13,-214.175,4.285,4.255,4.09
2017-10-12,-214.17,4.28,4.25,4.085
2017-10-11,-214.165,4.275,4.245,4.075
2017-10-10,-214.16,4.27,4.24,4.07
2017-10-09,-214.155,4.265,4.24,4.065
2017-10-08,-214.15,4.26,4.235,4.055
2017-10-07,-214.145,4.255,4.225,4.045
2017-10-06,-214.14,4.25,4.215,4.035
2017-10-05,-214.135,4.245,4.2,4.03
2017-10-04,-214.13,4.24,4.195,4.02
2017-10-03,-214.125,4.24,4.19,4.015
2017-10-02,-214.125,4.235,4.18,4.005
2017-10-01,-214.12,4.225,4.175,4.0
2017-09-30,-214.11,4.215,4.17,3.98
2017-09-29,-214.1,4.2,4.165,3.97
2017-09-28,-214.085,4.195,4.155,3.96
2017-09-27,-214.08,4.19,4.145,3.95
2017-09-26,-214.075,4.18,4.135,3.94
2017-09-25,-214.065,4.175,4.13,3.935
2017-09-24,-214.06,4.17,4.125,3.925
2017-09-23,-214.055,4.165,4.115,3.915
2017-09-22,-214.05,4.155,4.105,3.905
2017-09-21,-214.04,4.145,4.095,3.9
2017-09-20,-214.03,4.135,4.09,3.89
2017-09-19,-214.02,4.13,4.085,3.88
2017-09-18,-214.015,4.125,4.075,3.87
2017-09-17,-214.01,4.115,4.07,3.86
2017-09-16,-214.0,4.105,4.065,3.85
2017-09-15,-213.99,4.095,4.055,3.84
2017-09-14,-213.98,4.09,4.045,3.835
2017-09-13,-213.975,4.085,4.035,3.825
2017-09-12,-213.97,4.075,4.03,3.82
2017-09-11,-213.96,4.07,4.02,3.815
2017-09-10,-213.955,4.065,4.015,3.81
2017-09-09,-213.95,4.055,4.005,3.805
2017-09-08,-213.94,4.045,4.0,3.795
2017-09-07,-213.93,4.035,3.99,3.785
2017-09-06,-213.92,4.03,3.98,3.775
2017-09-05,-213.915,4.02,3.97,3.765
2017-09-04,-213.905,4.015,3.96,3.755
2017-09-03,-213.9,4.005,3.95,3.745
2017-09-02,-213.89,4.0,3.94,3.735
2017-09-01,-213.885,3.99,3.935,3.725
2017-08-31,-213.875,3.98,3.925,3.715
2017-08-30,-213.865,3.97,3.915,3.7
2017-08-29,-213.855,3.96,3.905,3.69
2017-08-28,-213.845,3.95,3.9,3.68
2017-08-27,-213.835,3.94,3.89,3.67
2017-08-26,-213.825,3.935,3.88,3.665
2017-08-25,-213.82,3.925,3.87,3.66
2017-08-24,-213.81,3.915,3.86,3.65
2017-08-23,-213.8,3.905,3.85,3.64
2017-08-22,-213.79,3.9,3.84,3.63
2017-08-21,-213.785,3.89,3.835,3.62
2017-08-20,-213.775,3.88,3.825,3.61
2017-08-19,-213.765,3.87,3.82,3.6
2017-08-18,-213.755,3.86,3.815,3.595
2017-08-17,-213.745,3.85,3.81,3.585
2017-08-16,-213.735,3.84,3.805,3.57
2017-08-15,-213.725,3.835,3.795,3.565
2017-08-14,-213.72,3.825,3.785,3.555
2017-08-13,-213.71,3.82,3.775,3.545
2017-08-12,-213.705,3.815,3.765,3.535
2017-08-11,-213.7,3.81,3.755,3.53
2017-08-10,-213.695,3.805,3.745,3.525
2017-08-09,-213.69,3.795,3.735,3.51
2017-08-08,-213.68,3.785,3.725,3.505
2017-08-07,-213.67,3.775,3.715,3.495
2017-08-06,-213.66,3.765,3.7,3.485
2017-08-05,-213.65,3.755,3.69,3.475
2017-08-04,-213.64,3.745,3.68,3.47
2017-08-03,-213.63,3.735,3.67,3.465
2017-08-02,-213.62,3.725,3.665,3.46
2017-08-01,-213.61,3.715,3.66,3.455
2017-07-31,-213.6,3.7,3.65,3.45
2017-07-30,-213.585,3.69,3.64,3.45
2017-07-29,-213.575,3.68,3.63,3.445
2017-07-28,-213.565,3.67,3.62,3.435
2017-07-27,-213.555,3.665,3.61,3.43
2017-07-26,-213.55,3.66,3.6,3.425
2017-07-25,-213.545,3.65,3.595,3.42
2017-07-24,-213.535,3.64,3.585,3.415
2017-07-23,-213.525,3.63,3.57,3.405
2017-07-22,-213.515,3.62,3.565,3.395
2017-07-21,-213.505,3.61,3.555,3.385
2017-07-20,-213.495,3.6,3.545,3.375
2017-07-19,-213.485,3.595,3.535,3.37
2017-07-18,-213.48,3.585,3.53,3.365
2017-07-17,-213.47,3.57,3.525,3.36
2017-07-16,-213.455,3.565,3.51,3.35
2017-07-15,-213.45,3.555,3.505,3.34
2017-07-14,-213.44,3.545,3.495,3.33
2017-07-13,-213.43,3.535,3.485,3.325
2017-07-12,-213.42,3.53,3.475,3.32
2017-07-11,-213.415,3.525,3.47,3.315
2017-07-10,-213.41,3.51,3.465,3.3
2017-07-09,-213.395,3.505,3.46,3.29
2017-07-08,-213.39,3.495,3.455,3.28
